2025-02-01 03:35:20:665 640 sec: 549 operations; 0.8 current ops/sec; est completion in 3 hours 3 minutes [SCAN: Count=8, Max=2287615, Min=28304, Avg=1297219, 90=1809407, 99=2287615, 99.9=2287615, 99.99=2287615] 
2025-02-01 03:35:30:665 650 sec: 561 operations; 1.2 current ops/sec; est completion in 3 hours 2 minutes [SCAN: Count=12, Max=2658303, Min=4936, Avg=884601.17, 90=2572287, 99=2658303, 99.9=2658303, 99.99=2658303] 
2025-02-01 03:35:40:665 660 sec: 570 operations; 0.9 current ops/sec; est completion in 3 hours 1 minute [SCAN: Count=9, Max=2492415, Min=63168, Avg=980826.67, 90=2050047, 99=2492415, 99.9=2492415, 99.99=2492415] 
2025-02-01 03:35:50:665 670 sec: 578 operations; 0.8 current ops/sec; est completion in 3 hours 2 minutes [SCAN: Count=8, Max=2461695, Min=146560, Avg=1321048, 90=2144255, 99=2461695, 99.9=2461695, 99.99=2461695] 
2025-02-01 03:36:00:665 680 sec: 591 operations; 1.3 current ops/sec; est completion in 3 hours [SCAN: Count=13, Max=1856511, Min=5200, Avg=729447.54, 90=1407999, 99=1856511, 99.9=1856511, 99.99=1856511] 
2025-02-01 03:36:10:665 690 sec: 597 operations; 0.6 current ops/sec; est completion in 3 hours 1 minute [SCAN: Count=6, Max=2752511, Min=936448, Avg=1727018.67, 90=2654207, 99=2752511, 99.9=2752511, 99.99=2752511] 
2025-02-01 03:36:20:665 700 sec: 606 operations; 0.9 current ops/sec; est completion in 3 hours [SCAN: Count=9, Max=2455551, Min=226816, Avg=1146496, 90=1587199, 99=2455551, 99.9=2455551, 99.99=2455551] 
2025-02-01 03:36:30:665 710 sec: 617 operations; 1.1 current ops/sec; est completion in 2 hours 59 minutes [SCAN: Count=11, Max=2494463, Min=123328, Avg=933553.45, 90=1368063, 99=2494463, 99.9=2494463, 99.99=2494463] 
2025-02-01 03:36:40:665 720 sec: 627 operations; 1 current ops/sec; est completion in 2 hours 59 minutes [SCAN: Count=10, Max=2075647, Min=4708, Avg=873000.2, 90=1763327, 99=2075647, 99.9=2075647, 99.99=2075647] 
2025-02-01 03:36:50:665 730 sec: 639 operations; 1.2 current ops/sec; est completion in 2 hours 58 minutes [SCAN: Count=12, Max=2416639, Min=20864, Avg=911559.33, 90=1979391, 99=2416639, 99.9=2416639, 99.99=2416639] 
2025-02-01 03:37:00:665 740 sec: 653 operations; 1.4 current ops/sec; est completion in 2 hours 56 minutes [SCAN: Count=14, Max=1688575, Min=8200, Avg=693129.71, 90=1630207, 99=1688575, 99.9=1688575, 99.99=1688575] 
2025-02-01 03:37:10:665 750 sec: 663 operations; 1 current ops/sec; est completion in 2 hours 56 minutes [SCAN: Count=10, Max=2357247, Min=25728, Avg=1017024.8, 90=2088959, 99=2357247, 99.9=2357247, 99.99=2357247] 
2025-02-01 03:37:20:665 760 sec: 672 operations; 0.9 current ops/sec; est completion in 2 hours 55 minutes [SCAN: Count=9, Max=2207743, Min=191360, Avg=1062144, 90=2019327, 99=2207743, 99.9=2207743, 99.99=2207743] 
2025-02-01 03:37:30:665 770 sec: 679 operations; 0.7 current ops/sec; est completion in 2 hours 56 minutes [SCAN: Count=7, Max=2486271, Min=60608, Avg=1219028.57, 90=1724415, 99=2486271, 99.9=2486271, 99.99=2486271] 
2025-02-01 03:37:40:666 780 sec: 690 operations; 1.1 current ops/sec; est completion in 2 hours 55 minutes [SCAN: Count=11, Max=2643967, Min=2088, Avg=1137988, 90=2279423, 99=2643967, 99.9=2643967, 99.99=2643967] 
2025-02-01 03:37:50:665 790 sec: 703 operations; 1.3 current ops/sec; est completion in 2 hours 54 minutes [SCAN: Count=13, Max=2519039, Min=23504, Avg=712116.31, 90=2046975, 99=2519039, 99.9=2519039, 99.99=2519039] 
2025-02-01 03:38:00:665 800 sec: 718 operations; 1.5 current ops/sec; est completion in 2 hours 52 minutes [SCAN: Count=15, Max=1839103, Min=1306, Avg=682287.33, 90=1669119, 99=1839103, 99.9=1839103, 99.99=1839103] 
