2025-02-01 02:46:48:537 550 sec: 503 operations; 1.1 current ops/sec; est completion in 2 hours 53 minutes [SCAN: Count=11, Max=1837055, Min=36800, Avg=771440, 90=1369087, 99=1837055, 99.9=1837055, 99.99=1837055] 
2025-02-01 02:46:58:537 560 sec: 516 operations; 1.3 current ops/sec; est completion in 2 hours 51 minutes [SCAN: Count=13, Max=2492415, Min=7884, Avg=847903.23, 90=2107391, 99=2492415, 99.9=2492415, 99.99=2492415] 
2025-02-01 02:47:08:537 570 sec: 526 operations; 1 current ops/sec; est completion in 2 hours 51 minutes [SCAN: Count=10, Max=2187263, Min=19184, Avg=983448.8, 90=1513471, 99=2187263, 99.9=2187263, 99.99=2187263] 
2025-02-01 02:47:18:537 580 sec: 535 operations; 0.9 current ops/sec; est completion in 2 hours 51 minutes [SCAN: Count=9, Max=2695167, Min=15752, Avg=1068140.89, 90=2336767, 99=2695167, 99.9=2695167, 99.99=2695167] 
2025-02-01 02:47:28:537 590 sec: 551 operations; 1.6 current ops/sec; est completion in 2 hours 48 minutes [SCAN: Count=16, Max=1540095, Min=1862, Avg=610024.5, 90=1195007, 99=1540095, 99.9=1540095, 99.99=1540095] 
2025-02-01 02:47:38:537 600 sec: 563 operations; 1.2 current ops/sec; est completion in 2 hours 47 minutes [SCAN: Count=12, Max=2101247, Min=1536, Avg=899077.33, 90=1990655, 99=2101247, 99.9=2101247, 99.99=2101247] 
2025-02-01 02:47:48:537 610 sec: 578 operations; 1.5 current ops/sec; est completion in 2 hours 45 minutes [SCAN: Count=15, Max=2467839, Min=1960, Avg=668552, 90=1658879, 99=2467839, 99.9=2467839, 99.99=2467839] 
2025-02-01 02:47:58:537 620 sec: 591 operations; 1.3 current ops/sec; est completion in 2 hours 44 minutes [SCAN: Count=13, Max=2463743, Min=7100, Avg=729380.15, 90=2342911, 99=2463743, 99.9=2463743, 99.99=2463743] 
2025-02-01 02:48:08:537 630 sec: 601 operations; 1 current ops/sec; est completion in 2 hours 44 minutes [SCAN: Count=10, Max=2535423, Min=5096, Avg=1088440, 90=2287615, 99=2535423, 99.9=2535423, 99.99=2535423] 
2025-02-01 02:48:18:537 640 sec: 617 operations; 1.6 current ops/sec; est completion in 2 hours 42 minutes [SCAN: Count=16, Max=1500159, Min=4620, Avg=634876, 90=1439743, 99=1500159, 99.9=1500159, 99.99=1500159] 
2025-02-01 02:48:28:537 650 sec: 627 operations; 1 current ops/sec; est completion in 2 hours 41 minutes [SCAN: Count=10, Max=2381823, Min=4580, Avg=937891.8, 90=1592319, 99=2381823, 99.9=2381823, 99.99=2381823] 
2025-02-01 02:48:38:537 660 sec: 636 operations; 0.9 current ops/sec; est completion in 2 hours 41 minutes [SCAN: Count=9, Max=2447359, Min=11800, Avg=1177394.22, 90=2394111, 99=2447359, 99.9=2447359, 99.99=2447359] 
2025-02-01 02:48:48:537 670 sec: 648 operations; 1.2 current ops/sec; est completion in 2 hours 41 minutes [SCAN: Count=12, Max=2349055, Min=21776, Avg=771788.67, 90=2020351, 99=2349055, 99.9=2349055, 99.99=2349055] 
2025-02-01 02:48:58:537 680 sec: 659 operations; 1.1 current ops/sec; est completion in 2 hours 40 minutes [SCAN: Count=11, Max=2490367, Min=17424, Avg=944888, 90=1897471, 99=2490367, 99.9=2490367, 99.99=2490367] 
2025-02-01 02:49:08:537 690 sec: 667 operations; 0.8 current ops/sec; est completion in 2 hours 40 minutes [SCAN: Count=8, Max=2650111, Min=4216, Avg=1309343.25, 90=2043903, 99=2650111, 99.9=2650111, 99.99=2650111] 
2025-02-01 02:49:18:537 700 sec: 682 operations; 1.5 current ops/sec; est completion in 2 hours 39 minutes [SCAN: Count=15, Max=2075647, Min=4504, Avg=640746.93, 90=1895423, 99=2075647, 99.9=2075647, 99.99=2075647] 
2025-02-01 02:49:28:537 710 sec: 693 operations; 1.1 current ops/sec; est completion in 2 hours 38 minutes [SCAN: Count=11, Max=2457599, Min=10816, Avg=860614.18, 90=1642495, 99=2457599, 99.9=2457599, 99.99=2457599] 
2025-02-01 02:49:38:537 720 sec: 711 operations; 1.8 current ops/sec; est completion in 2 hours 36 minutes [SCAN: Count=18, Max=1992703, Min=1624, Avg=530849.67, 90=1048575, 99=1992703, 99.9=1992703, 99.99=1992703] 
2025-02-01 02:49:48:537 730 sec: 722 operations; 1.1 current ops/sec; est completion in 2 hours 36 minutes [SCAN: Count=11, Max=2465791, Min=2278, Avg=940916.27, 90=1969151, 99=2465791, 99.9=2465791, 99.99=2465791] 
2025-02-01 02:49:58:537 740 sec: 732 operations; 1 current ops/sec; est completion in 2 hours 36 minutes [SCAN: Count=10, Max=2652159, Min=1141, Avg=947996.3, 90=2566143, 99=2652159, 99.9=2652159, 99.99=2652159] 
2025-02-01 02:50:08:537 750 sec: 741 operations; 0.9 current ops/sec; est completion in 2 hours 36 minutes [SCAN: Count=9, Max=2299903, Min=2898, Avg=1036853.22, 90=2078719, 99=2299903, 99.9=2299903, 99.99=2299903] 
