2025-02-04 19:16:06:287 800 sec: 23599 operations; 55.6 current ops/sec; est completion in 15 days 16 hours [READ: Count=556, Max=87807, Min=1012, Avg=17973.9, 90=35167, 99=63167, 99.9=72191, 99.99=87807] 
2025-02-04 19:16:16:287 810 sec: 24177 operations; 57.8 current ops/sec; est completion in 15 days 12 hours [READ: Count=578, Max=110079, Min=1121, Avg=17299.14, 90=33503, 99=50431, 99.9=65215, 99.99=110079] 
2025-02-04 19:16:26:287 820 sec: 24730 operations; 55.3 current ops/sec; est completion in 15 days 8 hours [READ: Count=553, Max=91199, Min=1067, Avg=18081.67, 90=35551, 99=56447, 99.9=88383, 99.99=91199] 
2025-02-04 19:16:36:287 830 sec: 25272 operations; 54.2 current ops/sec; est completion in 15 days 4 hours [READ: Count=542, Max=83199, Min=1262, Avg=18437.13, 90=34559, 99=54111, 99.9=73471, 99.99=83199] 
2025-02-04 19:16:46:287 840 sec: 25805 operations; 53.3 current ops/sec; est completion in 15 days 1 hour [READ: Count=533, Max=70015, Min=1230, Avg=18729.44, 90=34335, 99=59903, 99.9=69183, 99.99=70015] 
2025-02-04 19:16:56:287 850 sec: 26408 operations; 60.3 current ops/sec; est completion in 14 days 21 hours [READ: Count=603, Max=77887, Min=967, Avg=16531.99, 90=32239, 99=48639, 99.9=71231, 99.99=77887] 
2025-02-04 19:17:06:287 860 sec: 26942 operations; 53.4 current ops/sec; est completion in 14 days 18 hours [READ: Count=534, Max=99775, Min=1148, Avg=18738.13, 90=36831, 99=61439, 99.9=76671, 99.99=99775] 
2025-02-04 19:17:16:287 870 sec: 27512 operations; 57 current ops/sec; est completion in 14 days 15 hours [READ: Count=570, Max=80767, Min=972, Avg=17570.32, 90=33919, 99=63551, 99.9=71935, 99.99=80767] 
2025-02-04 19:17:26:287 880 sec: 28052 operations; 54 current ops/sec; est completion in 14 days 12 hours [READ: Count=540, Max=79807, Min=939, Avg=18499.35, 90=35551, 99=51551, 99.9=69631, 99.99=79807] 
2025-02-04 19:17:36:287 890 sec: 28613 operations; 56.1 current ops/sec; est completion in 14 days 9 hours [READ: Count=561, Max=223231, Min=986, Avg=17769.59, 90=33567, 99=62303, 99.9=207871, 99.99=223231] 
2025-02-04 19:17:46:287 900 sec: 29195 operations; 58.2 current ops/sec; est completion in 14 days 6 hours [READ: Count=582, Max=68031, Min=1059, Avg=17216.2, 90=34687, 99=49183, 99.9=60255, 99.99=68031] 
2025-02-04 19:17:56:287 910 sec: 29819 operations; 62.4 current ops/sec; est completion in 14 days 2 hours [READ: Count=624, Max=79871, Min=1061, Avg=16002.7, 90=33215, 99=52447, 99.9=69439, 99.99=79871] 
2025-02-04 19:18:06:287 920 sec: 30405 operations; 58.6 current ops/sec; est completion in 13 days 23 hours [READ: Count=586, Max=160511, Min=1023, Avg=17057.68, 90=33599, 99=52191, 99.9=66815, 99.99=160511] 
